train_number,train_name,train_type,train_zone,sim_date,stop_seq,station_code,station_name,station_zone,lat,lon,dist_from_prev_km,cum_distance_km,scheduled_arrival_min,actual_arrival_min,delay_minutes,halt_minutes,tsr_active,tsr_speed_kmph,congestion_index,precedence_penalty_min,weather_state,priority_rank
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-11,46,TKJ,TILAK BRIDGE,UNK,28.627633,77.237995,7.778,304.112,307.0,336.2,29.2,0,0,,0.224,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-11,47,CSB,SHIVAJI BRIDGE,UNK,28.634101,77.226612,1.323,305.436,309.0,338.0,29.0,0,0,,0.076,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-11,48,NDLS,NEW DELHI,UNK,28.642314,77.220004,1.118,306.554,312.0,340.7,28.7,0,0,,0.081,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,0,DDN,DEHRADUN,NR,30.3140377,78.0336011,,0.0,0.0,0.0,0.0,0,0,,0.318,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,1,HRW,HARRAWALA,NR,30.260892,78.097705,8.533,8.533,12.0,12.0,0.0,0,0,,0.335,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,2,DWO,DOIWALA,NR,30.175451,78.12218,9.787,18.32,26.0,26.0,0.0,0,0,,0.092,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,3,QSR,KANSRAO,NR,30.07856986,78.1417954,10.937,29.257,39.0,39.2,0.2,0,0,,0.172,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,4,RWL,RAIWALA,NR,30.032143,78.209877,8.342,37.598,53.0,53.0,0.0,0,0,,0.353,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,5,MOTC,MOTICHUR,NR,29.98115,78.177678,6.462,44.061,62.0,62.0,0.0,0,0,,0.03,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,6,HW,HARIDWAR JN,NR,29.947787,78.154899,4.31,48.371,68.0,68.0,0.0,5,0,,0.367,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,7,JWP,JWALAPUR,NR,29.928457,78.120775,3.928,52.299,71.0,71.2,0.2,0,0,,0.337,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,8,IKK,IKKAR,NR,29.891989,78.099997,4.523,56.822,75.0,93.2,18.2,0,1,15.0,0.188,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,9,PRI,PATHRI,NR,29.851996,78.076506,4.991,61.813,79.0,111.8,32.8,0,0,,0.259,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,10,ATMO,AITHAL,NR,29.80792959,78.04362303,5.837,67.65,85.0,117.6,32.6,0,0,,0.102,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,11,LRJ,LAKSAR JN,UNK,29.754038,78.019628,6.424,74.074,91.0,123.1,32.1,0,0,,0.294,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,12,DSNI,DAUSNI,UNK,29.784745,77.979636,5.153,79.228,95.0,126.9,31.9,0,0,,0.188,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,13,LDR,LANDAURA,UNK,29.814493,77.941557,4.944,84.172,100.0,130.7,30.7,0,0,,0.249,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,14,DNRA,DHANDHERA,UNK,29.84340298,77.9019228,4.995,89.167,103.0,137.9,34.9,0,0,,0.724,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,15,RK,ROORKEE,UNK,29.851671,77.87417,2.83,91.997,103.0,137.9,34.9,2,0,,0.181,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,16,IQB,IQBALPUR,UNK,29.875114,77.803799,7.269,99.266,112.0,146.8,34.8,0,0,,0.246,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,17,CDL,CHODIALA,UNK,29.896398,77.738546,6.721,105.987,119.0,152.3,33.3,0,0,,0.246,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,18,SNKE,SUNEHTI KHARKHARI,UNK,29.913102,77.683524,5.619,111.607,125.0,157.8,32.8,0,0,,0.118,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,19,BAE,BALIAKHERI,UNK,29.9285,77.63368,5.1,116.707,131.0,170.8,39.8,0,1,30.0,0.194,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,20,SRE,SAHARANPUR,UNK,29.960529,77.541739,9.548,126.254,143.0,181.8,38.8,20,0,,0.254,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,21,TPZ,TAPRI JN,NR,29.915728,77.583272,6.39,132.644,148.0,186.6,38.6,0,0,,0.122,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,22,NGL,NANGAL,NR,29.832554,77.62227,9.984,142.628,155.0,193.6,38.6,0,0,,0.248,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,23,THJ,TALHERI BUZURG,NR,29.766916,77.644309,7.602,150.23,161.0,199.0,38.0,0,0,,0.378,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,24,DBD,DEOBAND,NR,29.6800315,77.6708734,9.996,160.226,168.0,204.9,36.9,0,0,,0.128,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,25,RNA,ROHANA KALAN,NR,29.575725,77.685758,11.687,171.913,177.0,211.8,34.8,0,0,,0.115,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,26,BMHR,BAMANHERI,NR,29.514762,77.70639,7.066,178.98,182.0,216.5,34.5,0,0,,0.138,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,27,MOZ,MUZAFFARNAGAR,NR,29.468689,77.707807,5.125,184.105,186.0,219.9,33.9,2,0,,0.319,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,28,JDW,JARAUDA NARA,NR,29.42673,77.705438,4.671,188.776,189.0,222.7,33.7,0,0,,0.128,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,29,MSP,MANSURPUR,NR,29.355377,77.719182,8.045,196.821,195.0,228.6,33.6,0,0,,0.102,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,30,KAT,KHATAULI,NR,29.273712,77.736988,9.243,206.064,201.0,234.8,33.8,0,0,,0.201,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,31,SKF,SAKHOTI TANDA,NR,29.192626,77.718049,9.202,215.266,208.0,243.8,35.8,0,0,,0.863,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,32,DRLA,DAURALA,NR,29.114015,77.70616,8.817,224.083,214.0,248.5,34.5,0,0,,0.221,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,33,PQY,PABLI KHAS,NR,29.05601,77.698335,6.495,230.578,218.0,258.5,40.5,0,0,,0.295,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,34,MUT,MEERUT CANT,NR,29.015997,77.686937,4.585,235.163,222.0,262.0,40.0,0,0,,0.372,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,35,MTC,MEERUT CITY,NR,28.97761,77.675106,4.421,239.584,225.0,265.4,40.4,2,0,,0.025,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,36,PRTP,PARTAPUR,NR,28.925112,77.648699,6.378,245.962,232.0,274.7,42.7,0,0,,0.287,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,37,MUZ,MOHIUDDINPUR,NR,28.885405,77.621531,5.147,251.108,237.0,279.4,42.4,0,0,,0.272,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,38,MDNR,MODINAGAR,NR,28.827907,77.571716,8.026,259.134,244.0,290.2,46.2,0,0,,0.876,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,39,GUH,GULDHAR,NR,28.703752,77.455792,17.84,276.974,263.0,314.2,51.2,0,0,,0.047,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,40,GZN,NEW GHAZIABAD,NR,28.674404,77.438008,3.696,280.67,266.0,317.3,51.3,0,0,,0.131,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,41,GZB,GHAZIABAD,UNK,28.649702,77.431099,2.828,283.498,272.0,322.8,50.8,2,0,,0.149,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,42,SBB,SAHIBABAD,UNK,28.674037,77.364182,7.068,290.566,283.0,333.5,50.5,0,0,,0.122,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,43,CNJ,CHANDER NAGAR,UNK,28.662871,77.331201,3.449,294.015,289.0,338.8,49.8,0,0,,0.158,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,44,ANVT,ANAND VIHAR TRM,UNK,28.65050357,77.31521255,2.08,296.094,292.0,342.1,50.1,0,0,,0.088,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,45,ANVR,ANAND VIHAR,UNK,28.6486144,77.3140236,0.24,296.334,292.0,342.1,50.1,0,0,,0.316,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,46,TKJ,TILAK BRIDGE,UNK,28.627633,77.237995,7.778,304.112,307.0,357.0,50.0,0,0,,0.326,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,47,CSB,SHIVAJI BRIDGE,UNK,28.634101,77.226612,1.323,305.436,309.0,359.2,50.2,0,0,,0.07,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-12,48,NDLS,NEW DELHI,UNK,28.642314,77.220004,1.118,306.554,312.0,362.3,50.3,0,0,,0.153,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,0,DDN,DEHRADUN,NR,30.3140377,78.0336011,,0.0,0.0,0.0,0.0,0,0,,0.012,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,1,HRW,HARRAWALA,NR,30.260892,78.097705,8.533,8.533,12.0,12.9,0.9,0,0,,0.242,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,2,DWO,DOIWALA,NR,30.175451,78.12218,9.787,18.32,26.0,26.0,0.0,0,0,,0.073,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,3,QSR,KANSRAO,NR,30.07856986,78.1417954,10.937,29.257,39.0,52.6,13.6,0,0,,0.305,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,4,RWL,RAIWALA,NR,30.032143,78.209877,8.342,37.598,53.0,66.8,13.8,0,0,,0.313,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,5,MOTC,MOTICHUR,NR,29.98115,78.177678,6.462,44.061,62.0,85.2,23.2,0,0,,0.198,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,6,HW,HARIDWAR JN,NR,29.947787,78.154899,4.31,48.371,68.0,90.8,22.8,5,0,,0.001,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,7,JWP,JWALAPUR,NR,29.928457,78.120775,3.928,52.299,71.0,93.9,22.9,0,0,,0.312,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,8,IKK,IKKAR,NR,29.891989,78.099997,4.523,56.822,75.0,116.1,41.1,0,1,15.0,0.001,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,9,PRI,PATHRI,NR,29.851996,78.076506,4.991,61.813,79.0,119.5,40.5,0,0,,0.218,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,10,ATMO,AITHAL,NR,29.80792959,78.04362303,5.837,67.65,85.0,125.1,40.1,0,0,,0.089,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,11,LRJ,LAKSAR JN,UNK,29.754038,78.019628,6.424,74.074,91.0,130.3,39.3,0,0,,0.382,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,12,DSNI,DAUSNI,UNK,29.784745,77.979636,5.153,79.228,95.0,138.4,43.4,0,0,,0.781,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,13,LDR,LANDAURA,UNK,29.814493,77.941557,4.944,84.172,100.0,142.7,42.7,0,0,,0.097,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,14,DNRA,DHANDHERA,UNK,29.84340298,77.9019228,4.995,89.167,103.0,150.6,47.6,0,0,,0.098,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,15,RK,ROORKEE,UNK,29.851671,77.87417,2.83,91.997,103.0,150.6,47.6,2,0,,0.034,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,16,IQB,IQBALPUR,UNK,29.875114,77.803799,7.269,99.266,112.0,158.6,46.6,0,0,,0.372,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,17,CDL,CHODIALA,UNK,29.896398,77.738546,6.721,105.987,119.0,164.8,45.8,0,0,,0.228,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,18,SNKE,SUNEHTI KHARKHARI,UNK,29.913102,77.683524,5.619,111.607,125.0,170.3,45.3,0,0,,0.361,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,19,BAE,BALIAKHERI,UNK,29.9285,77.63368,5.1,116.707,131.0,183.1,52.1,0,1,30.0,0.333,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,20,SRE,SAHARANPUR,UNK,29.960529,77.541739,9.548,126.254,143.0,192.9,49.9,20,0,,0.292,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,21,TPZ,TAPRI JN,NR,29.915728,77.583272,6.39,132.644,148.0,197.1,49.1,0,0,,0.24,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,22,NGL,NANGAL,NR,29.832554,77.62227,9.984,142.628,155.0,204.0,49.0,0,0,,0.276,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,23,THJ,TALHERI BUZURG,NR,29.766916,77.644309,7.602,150.23,161.0,209.5,48.5,0,0,,0.063,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,24,DBD,DEOBAND,NR,29.6800315,77.6708734,9.996,160.226,168.0,215.3,47.3,0,0,,0.299,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,25,RNA,ROHANA KALAN,NR,29.575725,77.685758,11.687,171.913,177.0,222.3,45.3,0,0,,0.081,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,26,BMHR,BAMANHERI,NR,29.514762,77.70639,7.066,178.98,182.0,226.5,44.5,0,0,,0.011,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,27,MOZ,MUZAFFARNAGAR,NR,29.468689,77.707807,5.125,184.105,186.0,230.0,44.0,2,0,,0.116,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,28,JDW,JARAUDA NARA,NR,29.42673,77.705438,4.671,188.776,189.0,233.1,44.1,0,0,,0.348,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,29,MSP,MANSURPUR,NR,29.355377,77.719182,8.045,196.821,195.0,238.1,43.1,0,0,,0.29,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,30,KAT,KHATAULI,NR,29.273712,77.736988,9.243,206.064,201.0,245.2,44.2,0,0,,0.745,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,31,SKF,SAKHOTI TANDA,NR,29.192626,77.718049,9.202,215.266,208.0,265.2,57.2,0,0,,0.171,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,32,DRLA,DAURALA,NR,29.114015,77.70616,8.817,224.083,214.0,270.1,56.1,0,0,,0.007,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,33,PQY,PABLI KHAS,NR,29.05601,77.698335,6.495,230.578,218.0,273.4,55.4,0,0,,0.166,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,34,MUT,MEERUT CANT,NR,29.015997,77.686937,4.585,235.163,222.0,277.4,55.4,0,0,,0.395,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,35,MTC,MEERUT CITY,NR,28.97761,77.675106,4.421,239.584,225.0,280.3,55.3,2,0,,0.091,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,36,PRTP,PARTAPUR,NR,28.925112,77.648699,6.378,245.962,232.0,286.8,54.8,0,0,,0.25,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,37,MUZ,MOHIUDDINPUR,NR,28.885405,77.621531,5.147,251.108,237.0,291.1,54.1,0,0,,0.292,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,38,MDNR,MODINAGAR,NR,28.827907,77.571716,8.026,259.134,244.0,297.2,53.2,0,0,,0.102,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,39,GUH,GULDHAR,NR,28.703752,77.455792,17.84,276.974,263.0,319.0,56.0,0,0,,0.998,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,40,GZN,NEW GHAZIABAD,NR,28.674404,77.438008,3.696,280.67,266.0,321.7,55.7,0,0,,0.049,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,41,GZB,GHAZIABAD,UNK,28.649702,77.431099,2.828,283.498,272.0,327.1,55.1,2,0,,0.143,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,42,SBB,SAHIBABAD,UNK,28.674037,77.364182,7.068,290.566,283.0,336.2,53.2,0,0,,0.22,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,43,CNJ,CHANDER NAGAR,UNK,28.662871,77.331201,3.449,294.015,289.0,342.5,53.5,0,0,,0.173,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,44,ANVT,ANAND VIHAR TRM,UNK,28.65050357,77.31521255,2.08,296.094,292.0,345.7,53.7,0,0,,0.258,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,45,ANVR,ANAND VIHAR,UNK,28.6486144,77.3140236,0.24,296.334,292.0,345.7,53.7,0,0,,0.295,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,46,TKJ,TILAK BRIDGE,UNK,28.627633,77.237995,7.778,304.112,307.0,359.7,52.7,0,0,,0.36,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,47,CSB,SHIVAJI BRIDGE,UNK,28.634101,77.226612,1.323,305.436,309.0,361.7,52.7,0,0,,0.288,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-13,48,NDLS,NEW DELHI,UNK,28.642314,77.220004,1.118,306.554,312.0,364.7,52.7,0,0,,0.278,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,0,DDN,DEHRADUN,NR,30.3140377,78.0336011,,0.0,0.0,0.0,0.0,0,0,,0.181,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,1,HRW,HARRAWALA,NR,30.260892,78.097705,8.533,8.533,12.0,12.0,0.0,0,0,,0.069,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,2,DWO,DOIWALA,NR,30.175451,78.12218,9.787,18.32,26.0,26.0,0.0,0,0,,0.219,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,3,QSR,KANSRAO,NR,30.07856986,78.1417954,10.937,29.257,39.0,39.0,0.0,0,0,,0.041,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,4,RWL,RAIWALA,NR,30.032143,78.209877,8.342,37.598,53.0,53.0,0.0,0,0,,0.26,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,5,MOTC,MOTICHUR,NR,29.98115,78.177678,6.462,44.061,62.0,62.0,0.0,0,0,,0.061,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,6,HW,HARIDWAR JN,NR,29.947787,78.154899,4.31,48.371,68.0,68.0,0.0,5,0,,0.115,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,7,JWP,JWALAPUR,NR,29.928457,78.120775,3.928,52.299,71.0,71.0,0.0,0,0,,0.352,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,8,IKK,IKKAR,NR,29.891989,78.099997,4.523,56.822,75.0,98.0,23.0,0,1,15.0,0.009,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,9,PRI,PATHRI,NR,29.851996,78.076506,4.991,61.813,79.0,101.7,22.7,0,0,,0.22,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,10,ATMO,AITHAL,NR,29.80792959,78.04362303,5.837,67.65,85.0,108.4,23.4,0,0,,0.235,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,11,LRJ,LAKSAR JN,UNK,29.754038,78.019628,6.424,74.074,91.0,113.8,22.8,0,0,,0.026,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,12,DSNI,DAUSNI,UNK,29.784745,77.979636,5.153,79.228,95.0,125.4,30.4,0,0,,0.065,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,13,LDR,LANDAURA,UNK,29.814493,77.941557,4.944,84.172,100.0,129.7,29.7,0,0,,0.261,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,14,DNRA,DHANDHERA,UNK,29.84340298,77.9019228,4.995,89.167,103.0,132.8,29.8,0,0,,0.25,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,15,RK,ROORKEE,UNK,29.851671,77.87417,2.83,91.997,103.0,132.8,29.8,2,0,,0.067,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,16,IQB,IQBALPUR,UNK,29.875114,77.803799,7.269,99.266,112.0,141.1,29.1,0,0,,0.169,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,17,CDL,CHODIALA,UNK,29.896398,77.738546,6.721,105.987,119.0,147.7,28.7,0,0,,0.273,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,18,SNKE,SUNEHTI KHARKHARI,UNK,29.913102,77.683524,5.619,111.607,125.0,154.5,29.5,0,0,,0.844,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,19,BAE,BALIAKHERI,UNK,29.9285,77.63368,5.1,116.707,131.0,164.3,33.3,0,0,,0.388,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,20,SRE,SAHARANPUR,UNK,29.960529,77.541739,9.548,126.254,143.0,174.9,31.9,20,0,,0.119,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,21,TPZ,TAPRI JN,NR,29.915728,77.583272,6.39,132.644,148.0,183.4,35.4,0,0,,0.662,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,22,NGL,NANGAL,NR,29.832554,77.62227,9.984,142.628,155.0,189.4,34.4,0,0,,0.305,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,23,THJ,TALHERI BUZURG,NR,29.766916,77.644309,7.602,150.23,161.0,194.8,33.8,0,0,,0.387,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,24,DBD,DEOBAND,NR,29.6800315,77.6708734,9.996,160.226,168.0,201.9,33.9,0,0,,0.219,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,25,RNA,ROHANA KALAN,NR,29.575725,77.685758,11.687,171.913,177.0,209.6,32.6,0,0,,0.367,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,26,BMHR,BAMANHERI,NR,29.514762,77.70639,7.066,178.98,182.0,214.3,32.3,0,0,,0.331,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,27,MOZ,MUZAFFARNAGAR,NR,29.468689,77.707807,5.125,184.105,186.0,218.2,32.2,2,0,,0.293,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,28,JDW,JARAUDA NARA,NR,29.42673,77.705438,4.671,188.776,189.0,221.9,32.9,0,0,,0.169,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,29,MSP,MANSURPUR,NR,29.355377,77.719182,8.045,196.821,195.0,227.3,32.3,0,0,,0.34,0.0,clear,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,30,KAT,KHATAULI,NR,29.273712,77.736988,9.243,206.064,201.0,232.2,31.2,0,0,,0.075,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,31,SKF,SAKHOTI TANDA,NR,29.192626,77.718049,9.202,215.266,208.0,237.3,29.3,0,0,,0.227,0.0,foggy,2
12018,Dehradun-New Delhi Shatabdi,Shtb,NR,2026-01-14,32,DRLA,DAURALA,NR,29.114015,77.70616,8.817,224.083,214.0,242.3,28.3,0,0,,0.095,0.0,clear,2
